-0.39789534,19.860090494155884,3
1.1927617,17.201954126358032,2
-0.36328006,20.352566957473755,3
-0.3784039,17.573184967041016,2
-0.43437338,19.601887941360474,3
-0.520077,15.83714509010315,2
-0.6151087,16.412302017211914,2
-0.6079664,17.501949310302734,2
-0.6208811,16.691555738449097,2
-0.81407285,17.194939136505127,2
-0.38032866,18.340869665145874,3
-0.40310335,18.18234372138977,2
-0.7752223,17.268784523010254,2
-0.59963584,16.57410192489624,2
-0.542485,19.413580894470215,3
-0.25460792,17.831334352493286,2
-0.2572351,16.965274810791016,2
-0.057942867,16.405789375305176,2
-0.7108562,16.639561414718628,2
-0.8884649,18.88454294204712,3
-0.5033159,16.819124937057495,2
-0.74384904,16.450161457061768,2
-0.6467711,17.066406965255737,2
-0.633945,18.793276071548462,3
-0.84054756,16.28528070449829,2
-0.6378472,17.11331796646118,2
-0.35228896,18.774933099746704,2
-0.1891141,17.87973427772522,2
-0.21308064,22.020614862442017,4
-0.46865487,19.19254422187805,2
0.4611765,16.34261393547058,2
-0.6664686,16.668938875198364,2
-0.35083652,16.48917555809021,2
-0.61564016,17.67596960067749,2
-0.19375372,16.79809021949768,2
-0.7889433,21.204463720321655,4
-0.567456,16.51587414741516,2
-0.6791668,18.66934585571289,3
-0.276536,16.721638202667236,2
-0.19156897,16.82956099510193,2
-0.4397328,17.300474643707275,2
-0.8535006,18.395013332366943,2
0.015832305,18.09646701812744,2
-0.15900445,18.109663486480713,3
-0.9202821,18.515116930007935,3
-0.29747367,17.571173906326294,2
-0.8112273,19.583487510681152,3
-0.7465799,18.53412389755249,3
-0.64281213,16.124852180480957,2
0.46449435,17.8252170085907,2
-0.6077647,16.61055064201355,2
-0.92423844,18.109742403030396,2
-0.8483362,17.1868793964386,2
-0.6024537,17.609970808029175,2
0.11109096,16.48822546005249,2
-0.59806776,17.44794797897339,2
-0.19536781,17.884637117385864,2
-0.3514681,16.910086154937744,2
-0.89598346,17.35889768600464,2
1.440813,22.094807147979736,4
-0.26761794,16.698734283447266,2
-0.7841692,17.753589153289795,2
-0.52977204,17.50713086128235,2
-0.17519975,16.87140202522278,2
-0.77374077,15.99172830581665,2
-0.9831544,17.502139568328857,2
-0.61264014,19.246723890304565,3
-0.65195155,18.28856086730957,2
-0.48638988,16.808281898498535,2
-0.57875395,16.36382508277893,2
-0.5584185,19.09214997291565,3
-0.64462423,16.413501977920532,2
-0.61181664,17.272741317749023,2
-0.9421685,18.670430183410645,2
-0.635705,16.663288116455078,2
-0.67704177,16.943845748901367,2
-0.3860216,16.977102041244507,2
-0.52851677,19.13060450553894,3
-0.5913079,18.147995471954346,2
-0.6010039,18.654128789901733,3
0.6517458,23.643600940704346,5
-0.25061667,16.82457208633423,2
-0.56342936,16.34086513519287,2
-0.88274,17.26127529144287,2
0.018885612,17.49223780632019,2
-0.56052876,15.718921422958374,2
-0.7054994,18.38036346435547,2
-0.4264183,16.455219745635986,2
-0.6640701,16.465129375457764,2
-0.40256166,17.315022706985474,2
-0.44994235,16.670116662979126,2
-0.5595,17.341484546661377,2
-0.30238008,17.676501274108887,2
-0.40244675,19.32809615135193,3
-0.20950341,17.2717924118042,2
-0.4200859,18.87315559387207,3
-0.64343,20.651538848876953,4
-0.65169835,17.5988187789917,2
-0.44531703,18.92215895652771,3
0.017893553,18.108837366104126,2
0.57293296,17.13452649116516,2
-0.539798,17.355324506759644,2
-0.5256994,17.611417531967163,2
-0.56438994,16.438135147094727,2
-0.4036014,18.324413537979126,2
0.090917826,16.492629289627075,2
-0.7569432,16.23408079147339,2
-0.59480286,16.799859523773193,2
-0.0033166409,24.178291082382202,5
-0.6649096,20.26699924468994,3
-0.56919384,16.208905935287476,2
-0.42366767,15.96487283706665,2
-0.47393465,17.238219022750854,2
-0.5198574,18.944940090179443,3
-0.6888845,17.658542156219482,2
-0.7754302,17.197486400604248,2
-0.39800215,17.549291849136353,2
-0.81966686,17.38017988204956,2
-0.823828,17.126014471054077,2
-0.8992932,16.241780996322632,2
-0.2731068,17.573633909225464,2
-0.25795484,17.31376624107361,2
-0.6226549,17.405524015426636,2
-0.839154,16.715959072113037,2
-0.15801501,17.206591367721558,2
-0.600337,17.39526128768921,2
-0.4286847,21.808146953582764,4
-0.49070334,17.530988454818726,2
-0.36455727,20.57662296295166,3
0.24537909,17.059621810913086,2
-0.8638058,19.35516381263733,3
-0.73670197,17.31245231628418,2
-0.9579036,17.167988061904907,2
-0.76760364,18.79081702232361,3
-0.49170184,17.69734764099121,2
-0.84787655,16.896020889282227,2
-0.1792872,18.822052001953125,3
-0.36547112,16.427585124969482,2
-0.17123604,19.292283058166504,3
-0.439816,17.310093641281128,2
-0.40152788,19.173072814941406,3
-0.4842522,17.598902702331543,2
-0.64277005,17.566412448883057,2
-0.61904263,19.041698217391968,3
-0.37108636,16.565678358078003,2
-0.624079,21.31863570213318,4
-0.8948436,16.732266426086426,2
-0.3567114,17.625138759613037,2
-0.5757842,17.722759246826172,2
-0.3833053,18.388946294784546,2
-0.775795,19.291407585144043,3
-0.4374354,18.565175771713257,2
-0.9619441,16.932417392730713,2
-0.8544724,17.58936095237732,2
-0.65820813,16.891293048858643,2
-0.6083689,16.28389263153076,2
-0.71320987,16.149093866348267,2
-0.95859575,16.737362384796143,2
-0.60959554,16.44363307952881,2
-0.6229478,19.70186948776245,3
-0.67348266,17.725716829299927,2
1.1472013,17.800284147262573,2
-0.7048259,17.2753586769104,2
-0.73653126,16.904464721679688,2
-0.36570406,17.846003532409668,2
-0.5217221,15.828207969665527,2
-0.7659874,16.80259871482849,2
-0.48871374,20.813152551651,4
-0.6178086,16.20201015472412,2
-0.6674917,16.517258882522583,2
0.91609776,17.015135526657104,2
-0.62366986,17.34223175048828,2
-0.51659346,16.870792150497437,2
-0.9055896,17.013725519180298,2
-0.6622927,17.888041973114014,2
-0.61421776,16.746267080307007,2
-0.3951745,17.717188596725464,2
-0.67810583,17.10223078727722,2
-0.18655467,17.20092225074768,2
-0.6104243,18.434587240219116,3
-0.5198164,16.20422887802124,2
-0.89493966,16.389487743377686,2
-0.6279056,17.068431854248047,2
-0.5610347,16.456324338912964,2
-0.6820152,16.555447816848755,2
-0.8957541,19.202617645263672,3
1.3041806,17.258373737335205,2
-0.27805185,17.020914554595947,2
-0.48892713,23.120179891586304,5
-0.6002922,16.74099850654602,2
-0.514169,16.8540256023407,2
-0.40556288,17.36613440513611,2
-0.2666998,16.59956455230713,2
-0.6071323,16.21205973625183,2
-0.7017362,17.352689027786255,2
-0.8202133,16.914997816085815,2
0.4959736,16.89254856109619,2
-0.49148273,16.364596843719482,2
-0.5028603,18.263571739196777,3
0.3863883,18.680550575256348,3
