260.967,130.656831741333
263.57782,130.21510577201843
259.4199,130.3571379184723
266.5744,128.70897579193115
275.25577,128.75014233589172
270.2299,131.0689525604248
280.2956,130.5002555847168
266.78857,130.14099097251892
258.26352,130.16557359695435
269.88852,129.98974776268005
267.70132,131.66642379760742
254.11128,129.46596384048462
256.75406,130.57282757759094
252.77249,131.56909942626953
264.73096,131.6799852848053
269.1704,130.51417303085327
271.3347,130.77841925621033
282.92883,130.3140332698822
259.15475,129.88248896598816
275.46454,131.27568435668945
261.05734,130.22224521636963
255.44476,148.87759804725647
267.79965,152.88216471672058
261.99252,139.615385055542
261.412,135.70074725151062
258.28027,137.13078379631042
271.89746,135.76067066192627
270.32758,137.31821084022522
260.45554,136.69375491142273
274.829,135.1638994216919
277.13254,136.1677007675171
251.67184,137.42288875579834
268.73077,134.8384871482849
271.29962,135.49100017547607
254.5737,134.37321496009827
259.83167,136.00418281555176
285.33353,136.75104141235352
267.61975,134.60488295555115
278.74915,135.60285878181458
251.9411,135.04943442344666
262.28537,135.4267659187317
268.51944,134.03325128555298
255.40685,136.09256768226624
269.4394,135.3624677658081
258.54886,135.5885031223297
268.27155,135.14087796211243
267.26382,134.62700581550598
257.86688,136.60805487632751
272.72125,135.45625185966492
263.56815,134.0786120891571
272.48398,135.6956753730774
256.43573,135.6332151889801
251.31537,136.37289214134216
273.0771,134.66866302490234
254.10123,135.9133722782135
255.73032,138.27450346946716
262.51538,134.74760103225708
268.2854,134.9715027809143
253.48288,135.13234996795654
261.54236,134.67626070976257
274.83575,135.35159993171692
272.44348,135.77767705917358
272.4847,139.99418592453003
256.4534,134.48003697395325
254.41025,134.8932535648346
269.07306,134.25693535804749
273.85522,134.9491560459137
263.81808,134.48109412193298
276.02628,135.23359990119934
263.3318,135.39391803741455
254.56769,135.72105360031128
274.5774,136.5284881591797
268.31326,133.995623588562
266.34717,134.19406938552856
261.56128,134.29870772361755
264.77228,133.89691352844238
259.73645,134.87065887451172
255.07039,134.74859046936035
287.84552,136.90737986564636
268.63467,134.94355154037476
249.90018,134.43845129013062
262.0703,134.64545464515686
268.96246,135.18109273910522
244.5419,135.4664671421051
272.11487,138.5631639957428
258.36203,136.69145917892456
252.6301,134.4046573638916
263.4467,134.83592128753662
249.95822,134.0064721107483
266.19644,135.84531140327454
259.30057,134.40444779396057
261.2237,136.65010404586792
278.76105,134.7243263721466
246.86586,134.02757239341736
274.07108,135.01332879066467
275.98572,136.16759371757507
281.62262,135.28125190734863
266.83722,134.57237148284912
267.7251,134.0247664451599
266.92926,136.04032397270203
265.63458,134.08089447021484
257.06656,134.37929439544678
263.72513,134.15773367881775
270.97656,135.6092185974121
251.47906,135.76346039772034
255.67871,135.73180270195007
266.43713,134.66660714149475
254.51553,136.85482954978943
259.16498,136.01838064193726
263.3851,135.41657876968384
263.33188,136.55038332939148
270.83746,135.05688524246216
267.95538,135.86643934249878
258.02118,137.4291205406189
261.78174,136.55193734169006
257.9032,135.27273774147034
249.57443,138.8290331363678
261.4223,134.97127223014832
260.49722,135.9243471622467
272.50613,137.73075652122498
272.24817,134.67129802703857
254.90381,136.98060131072998
249.11705,138.08557415008545
269.80133,136.37969708442688
264.37238,135.3853509426117
267.60538,135.3232297897339
257.19083,133.82098197937012
264.26773,134.01242446899414
258.55457,136.23234868049622
261.85944,136.30095076560974
267.80103,134.80365133285522
258.26932,134.8283326625824
263.0721,135.09479069709778
252.98161,135.94887137413025
266.18604,134.07310914993286
285.16022,133.95563054084778
270.75793,134.69551944732666
264.21362,134.36101865768433
248.84283,136.77574229240417
265.33466,135.89415526390076
264.3009,136.35533571243286
257.33295,137.38044929504395
261.33957,135.53604316711426
263.34457,136.93269801139832
265.01642,134.92297315597534
265.64038,136.08919477462769
265.50024,135.01143670082092
266.22455,136.13039779663086
254.60031,138.0354869365692
266.29327,135.76348304748535
274.20758,135.7888367176056
261.03857,135.7993025779724
267.41336,134.88397932052612
253.3306,139.75373816490173
251.47241,135.25205755233765
275.6425,135.8910253047943
268.63605,136.43018460273743
282.2344,137.74509191513062
264.89334,136.42098307609558
248.9035,135.69382333755493
276.86038,135.16776061058044
247.1748,136.75705647468567
258.24817,135.97387075424194
258.51767,135.31303644180298
269.96912,134.06800866127014
256.2232,135.77093291282654
263.1272,136.31304240226746
252.95807,134.6404480934143
252.37823,137.37767362594604
257.27985,136.8421595096588
268.56274,134.8853621482849
269.59192,135.8414077758789
263.0763,135.10726118087769
256.19287,135.82239651679993
257.79514,137.08990335464478
246.8548,136.64501762390137
254.15637,133.2033896446228
269.43835,131.85537815093994
293.84323,130.8369858264923
264.07104,129.98912262916565
260.3318,131.84619688987732
263.714,133.9385449886322
283.33673,133.97944593429565
261.84903,134.02921414375305
271.0995,134.0710208415985
257.6599,133.74514937400818
257.84796,133.76081228256226
258.5912,133.34654235839844
255.31096,133.7045316696167
255.28477,133.95822405815125
257.44397,134.18664145469666
266.25558,133.56666803359985
270.3366,133.3640422821045
262.21915,133.4729573726654
258.24042,133.23038458824158
250.4744,133.75203466415405
267.60358,134.05539774894714
249.55075,133.85540556907654
264.32434,133.67274570465088
281.85663,134.16389513015747
